lon,lat,depth,stdv,smag,shiftstd,avstr,avdip,avrke,psdepth,sstr,sdip,nID,pslon,pslat,bzlon,bzlat,centsurf,thickness,alen,blen,clen,ogstr,ogdip,hstdv,vstdv
234.20,44.60,4.08,2.92,0.00,0.00,nan,nan,nan,4.08,358.38,5.02,2342446,234.20,44.60,234.20,44.60,4.00,35.02,100.00,20.00,100.00,359.22,0.00,0.00,2.92
234.40,44.60,4.16,2.92,0.00,0.00,nan,nan,nan,4.16,358.38,5.02,2344446,234.40,44.60,234.40,44.60,4.00,35.02,100.00,20.00,100.00,359.22,0.00,0.00,2.92
234.60,44.60,5.48,7.26,0.00,0.00,nan,nan,nan,5.48,358.01,5.37,2346446,234.60,44.60,234.60,44.60,14.00,35.02,100.00,20.00,100.00,355.43,5.67,0.72,7.22
234.80,44.60,6.96,2.50,0.00,0.00,nan,nan,nan,6.96,357.24,6.40,2348446,234.80,44.60,234.80,44.60,2.50,35.02,100.00,20.00,100.00,358.94,8.12,0.35,2.47
235.00,44.60,8.02,11.25,0.00,0.00,nan,nan,nan,8.02,355.68,8.82,2350446,235.00,44.60,235.00,44.60,10.00,35.07,100.00,20.00,100.00,358.34,8.34,1.63,11.14
235.20,44.60,10.47,10.42,0.00,0.00,nan,nan,nan,10.47,354.67,11.73,2352446,235.20,44.60,235.20,44.60,13.00,35.07,100.00,20.00,100.00,358.26,9.43,1.71,10.28
235.40,44.60,13.17,8.94,0.00,0.00,nan,nan,nan,13.17,354.42,14.76,2354446,235.40,44.60,235.40,44.60,5.00,35.07,100.00,20.00,100.00,355.30,11.04,1.71,8.78
235.60,44.60,17.20,7.28,0.00,0.00,nan,nan,nan,17.20,354.51,16.59,2356446,235.60,44.60,235.60,44.60,8.00,35.07,100.00,20.00,100.00,358.13,11.28,1.42,7.14
235.80,44.60,20.82,7.08,0.00,0.00,nan,nan,nan,20.82,354.30,15.21,2358446,235.80,44.60,235.80,44.60,13.00,35.07,100.00,20.00,100.00,358.88,12.75,1.56,6.91
236.02,44.60,23.55,13.86,11.24,0.86,nan,nan,nan,43.42,352.79,9.72,2360446,236.00,44.60,236.00,44.60,34.00,35.07,100.00,20.00,100.00,356.65,13.81,3.31,13.46
236.21,44.60,28.95,14.37,11.14,0.85,nan,nan,nan,43.26,344.96,2.66,2362446,236.20,44.60,236.20,44.60,33.00,35.07,100.00,20.00,100.00,355.49,15.01,3.72,13.88
236.40,44.60,31.77,15.26,11.35,0.87,nan,nan,nan,43.61,171.78,1.17,2364446,236.40,44.60,236.40,44.60,32.00,35.07,100.00,20.00,100.00,358.17,14.83,3.91,14.76
232.00,44.80,3.36,2.00,0.00,0.00,nan,nan,nan,3.36,358.13,4.20,2320448,232.00,44.80,232.00,44.80,3.00,35.05,100.00,20.00,100.00,0.36,0.00,0.00,2.00
232.20,44.80,3.40,2.00,0.00,0.00,nan,nan,nan,3.40,358.13,4.20,2322448,232.20,44.80,232.20,44.80,3.00,35.05,100.00,20.00,100.00,0.36,0.00,0.00,2.00
232.40,44.80,3.45,2.00,0.00,0.00,nan,nan,nan,3.45,358.13,4.20,2324448,232.40,44.80,232.40,44.80,3.00,35.05,100.00,20.00,100.00,0.36,0.00,0.00,2.00
232.60,44.80,3.51,2.00,0.00,0.00,nan,nan,nan,3.51,359.80,4.83,2326448,232.60,44.80,232.60,44.80,3.00,35.05,100.00,20.00,100.00,0.36,0.00,0.00,2.00
232.80,44.80,3.58,2.00,0.00,0.00,nan,nan,nan,3.58,359.80,4.83,2328448,232.80,44.80,232.80,44.80,3.00,35.05,100.00,20.00,100.00,0.36,0.00,0.00,2.00
233.00,44.80,3.66,2.00,0.00,0.00,nan,nan,nan,3.66,359.80,4.83,2330448,233.00,44.80,233.00,44.80,3.00,35.05,100.00,20.00,100.00,0.36,0.00,0.00,2.00
233.20,44.80,3.76,2.92,0.00,0.00,nan,nan,nan,3.76,358.64,5.15,2332448,233.20,44.80,233.20,44.80,5.00,35.05,100.00,20.00,100.00,0.36,0.00,0.00,2.92
233.40,44.80,3.83,2.92,0.00,0.00,nan,nan,nan,3.83,358.64,5.15,2334448,233.40,44.80,233.40,44.80,5.00,35.05,100.00,20.00,100.00,0.36,0.00,0.00,2.92
233.60,44.80,3.89,2.92,0.00,0.00,nan,nan,nan,3.89,358.64,5.15,2336448,233.60,44.80,233.60,44.80,5.00,35.05,100.00,20.00,100.00,0.36,0.00,0.00,2.92
233.80,44.80,3.95,2.58,0.00,0.00,nan,nan,nan,3.95,358.64,5.15,2338448,233.80,44.80,233.80,44.80,4.00,35.05,100.00,20.00,100.00,0.36,0.00,0.00,2.58
234.00,44.80,4.02,2.92,0.00,0.00,nan,nan,nan,4.02,358.64,5.15,2340448,234.00,44.80,234.00,44.80,4.00,35.05,100.00,20.00,100.00,0.36,0.00,0.00,2.92
234.20,44.80,4.10,2.92,0.00,0.00,nan,nan,nan,4.10,358.64,5.15,2342448,234.20,44.80,234.20,44.80,4.00,35.05,100.00,20.00,100.00,0.36,0.00,0.00,2.92
234.40,44.80,4.17,3.49,0.00,0.00,nan,nan,nan,4.17,358.64,5.15,2344448,234.40,44.80,234.40,44.80,5.00,35.05,100.00,20.00,100.00,359.22,0.00,0.00,3.49
234.60,44.80,4.70,6.76,0.00,0.00,nan,nan,nan,4.70,358.64,5.15,2346448,234.60,44.80,234.60,44.80,13.00,35.02,100.00,20.00,100.00,355.65,5.65,0.66,6.72
234.80,44.80,10.00,6.00,0.00,0.00,nan,nan,nan,10.00,357.51,6.85,2348448,234.80,44.80,234.80,44.80,6.00,35.02,100.00,20.00,100.00,358.93,8.42,0.88,5.94
235.00,44.80,5.99,12.44,0.00,0.00,nan,nan,nan,5.99,355.97,9.44,2350448,235.00,44.80,235.00,44.80,8.00,35.02,100.00,20.00,100.00,358.40,8.62,1.86,12.30
235.20,44.80,10.34,10.33,0.00,0.00,nan,nan,nan,10.34,355.10,12.29,2352448,235.20,44.80,235.20,44.80,12.00,35.02,100.00,20.00,100.00,0.82,9.24,1.66,10.19
235.40,44.80,17.45,6.93,0.00,0.00,nan,nan,nan,17.45,355.28,14.98,2354448,235.40,44.80,235.40,44.80,9.00,35.02,100.00,20.00,100.00,359.12,10.44,1.26,6.81
235.60,44.80,20.43,6.94,0.00,0.00,nan,nan,nan,20.43,356.37,16.34,2356448,235.60,44.80,235.60,44.80,12.00,35.02,100.00,20.00,100.00,355.86,12.03,1.45,6.79
236.02,44.80,24.93,13.86,11.00,0.85,nan,nan,nan,43.04,2.41,8.80,2360448,236.00,44.80,236.00,44.80,32.00,35.02,100.00,20.00,100.00,359.89,14.95,3.58,13.39
236.21,44.80,29.63,21.54,23.11,1.78,nan,nan,nan,44.15,33.94,1.99,2362448,236.20,44.80,236.20,44.80,34.00,35.02,100.00,20.00,100.00,1.87,12.93,4.82,21.00
232.00,45.00,3.32,1.00,0.00,0.00,nan,nan,nan,3.32,354.73,3.66,2320450,232.00,45.00,232.00,45.00,1.00,33.46,100.00,20.00,100.00,349.84,0.00,0.00,1.00
232.20,45.00,3.43,2.00,0.00,0.00,nan,nan,nan,3.43,354.73,3.66,2322450,232.20,45.00,232.20,45.00,3.00,33.46,100.00,20.00,100.00,349.84,0.00,0.00,2.00
232.40,45.00,3.48,2.00,0.00,0.00,nan,nan,nan,3.48,354.73,3.66,2324450,232.40,45.00,232.40,45.00,3.00,33.44,100.00,20.00,100.00,349.84,0.00,0.00,2.00
232.60,45.00,3.54,2.00,0.00,0.00,nan,nan,nan,3.54,358.13,4.20,2326450,232.60,45.00,232.60,45.00,3.00,33.44,100.00,20.00,100.00,350.50,0.00,0.00,2.00
232.80,45.00,3.61,2.00,0.00,0.00,nan,nan,nan,3.61,358.13,4.20,2328450,232.80,45.00,232.80,45.00,3.00,33.95,100.00,20.00,100.00,350.50,0.00,0.00,2.00
233.00,45.00,3.69,2.00,0.00,0.00,nan,nan,nan,3.69,358.13,4.20,2330450,233.00,45.00,233.00,45.00,3.00,33.95,100.00,20.00,100.00,355.76,0.00,0.00,2.00
233.20,45.00,3.78,2.92,0.00,0.00,nan,nan,nan,3.78,358.13,4.20,2332450,233.20,45.00,233.20,45.00,5.00,33.95,100.00,20.00,100.00,355.76,0.00,0.00,2.92
233.40,45.00,3.85,2.92,0.00,0.00,nan,nan,nan,3.85,359.80,4.83,2334450,233.40,45.00,233.40,45.00,5.00,33.95,100.00,20.00,100.00,355.76,0.00,0.00,2.92
233.60,45.00,3.90,2.92,0.00,0.00,nan,nan,nan,3.90,359.80,4.83,2336450,233.60,45.00,233.60,45.00,5.00,34.86,100.00,20.00,100.00,355.76,0.00,0.00,2.92
233.80,45.00,3.97,2.58,0.00,0.00,nan,nan,nan,3.97,359.80,4.83,2338450,233.80,45.00,233.80,45.00,4.00,34.86,100.00,20.00,100.00,355.76,0.00,0.00,2.58
234.00,45.00,4.03,2.92,0.00,0.00,nan,nan,nan,4.03,359.80,4.83,2340450,234.00,45.00,234.00,45.00,4.00,34.86,100.00,20.00,100.00,355.76,0.00,0.00,2.92
234.20,45.00,4.11,2.92,0.00,0.00,nan,nan,nan,4.11,359.80,4.83,2342450,234.20,45.00,234.20,45.00,4.00,34.86,100.00,20.00,100.00,355.76,0.00,0.00,2.92
234.40,45.00,4.19,3.49,0.00,0.00,nan,nan,nan,4.19,359.47,5.36,2344450,234.40,45.00,234.40,45.00,5.00,34.86,100.00,20.00,100.00,355.76,0.00,0.00,3.49
234.60,45.00,4.86,6.28,0.00,0.00,nan,nan,nan,4.86,359.47,5.36,2346450,234.60,45.00,234.60,45.00,12.00,34.86,100.00,20.00,100.00,350.03,6.08,0.67,6.25
234.80,45.00,5.95,5.83,0.00,0.00,nan,nan,nan,5.95,358.80,7.22,2348450,234.80,45.00,234.80,45.00,7.00,34.86,100.00,20.00,100.00,349.86,8.16,0.83,5.77
235.00,45.00,6.29,12.44,0.00,0.00,nan,nan,nan,6.29,357.82,9.94,2350450,235.00,45.00,235.00,45.00,8.00,34.86,100.00,20.00,100.00,354.60,8.69,1.88,12.29
235.20,45.00,15.68,9.35,0.00,0.00,nan,nan,nan,15.68,357.31,12.64,2352450,235.20,45.00,235.20,45.00,17.00,34.86,100.00,20.00,100.00,352.91,9.98,1.62,9.21
235.40,45.00,17.54,6.93,0.00,0.00,nan,nan,nan,17.54,357.78,14.86,2354450,235.40,45.00,235.40,45.00,9.00,34.86,100.00,20.00,100.00,356.51,11.29,1.36,6.79
235.60,45.00,19.71,6.36,0.00,0.00,nan,nan,nan,19.71,359.48,15.62,2356450,235.60,45.00,235.60,45.00,10.00,35.02,100.00,20.00,100.00,357.98,11.66,1.29,6.23
236.02,45.00,25.87,14.08,11.52,0.89,nan,nan,nan,43.94,12.71,7.77,2360450,236.00,45.00,236.00,45.00,34.00,35.02,100.00,20.00,100.00,359.71,12.98,3.16,13.72
236.20,45.00,22.60,16.75,0.00,0.00,nan,nan,nan,22.60,69.36,2.55,2362450,236.20,45.00,236.20,45.00,33.00,35.02,100.00,20.00,100.00,1.92,13.80,4.00,16.26
232.00,45.20,3.41,2.00,0.00,0.00,nan,nan,nan,3.41,351.22,3.12,2320452,232.00,45.20,232.00,45.20,3.00,32.86,100.00,20.00,100.00,348.10,0.00,0.00,2.00
232.20,45.20,3.45,2.00,0.00,0.00,nan,nan,nan,3.45,351.22,3.12,2322452,232.20,45.20,232.20,45.20,3.00,33.42,100.00,20.00,100.00,348.10,0.00,0.00,2.00
232.40,45.20,3.50,2.00,0.00,0.00,nan,nan,nan,3.50,351.86,3.32,2324452,232.40,45.20,232.40,45.20,3.00,33.42,100.00,20.00,100.00,348.51,0.00,0.00,2.00
232.60,45.20,3.57,2.00,0.00,0.00,nan,nan,nan,3.57,354.73,3.66,2326452,232.60,45.20,232.60,45.20,3.00,33.46,100.00,20.00,100.00,349.17,0.00,0.00,2.00
232.80,45.20,3.63,2.00,0.00,0.00,nan,nan,nan,3.63,354.73,3.66,2328452,232.80,45.20,232.80,45.20,3.00,33.46,100.00,20.00,100.00,349.17,0.00,0.00,2.00
233.00,45.20,3.72,2.00,0.00,0.00,nan,nan,nan,3.72,354.73,3.66,2330452,233.00,45.20,233.00,45.20,3.00,33.44,100.00,20.00,100.00,349.17,0.00,0.00,2.00
233.20,45.20,3.80,2.92,0.00,0.00,nan,nan,nan,3.80,354.73,3.66,2332452,233.20,45.20,233.20,45.20,5.00,33.44,100.00,20.00,100.00,349.17,0.00,0.00,2.92
233.40,45.20,3.86,2.92,0.00,0.00,nan,nan,nan,3.86,358.13,4.20,2334452,233.40,45.20,233.40,45.20,5.00,33.99,100.00,20.00,100.00,349.84,0.00,0.00,2.92
233.60,45.20,3.92,2.92,0.00,0.00,nan,nan,nan,3.92,358.13,4.20,2336452,233.60,45.20,233.60,45.20,5.00,33.95,100.00,20.00,100.00,349.84,0.00,0.00,2.92
233.80,45.20,3.99,2.58,0.00,0.00,nan,nan,nan,3.99,358.13,4.20,2338452,233.80,45.20,233.80,45.20,4.00,33.95,100.00,20.00,100.00,349.84,0.00,0.00,2.58
234.00,45.20,4.06,2.92,0.00,0.00,nan,nan,nan,4.06,358.13,4.20,2340452,234.00,45.20,234.00,45.20,4.00,33.95,100.00,20.00,100.00,349.84,0.00,0.00,2.92
234.20,45.20,4.14,3.49,0.00,0.00,nan,nan,nan,4.14,359.80,4.83,2342452,234.20,45.20,234.20,45.20,5.00,33.95,100.00,20.00,100.00,350.50,0.00,0.00,3.49
234.40,45.20,4.20,3.49,0.00,0.00,nan,nan,nan,4.20,359.80,4.83,2344452,234.40,45.20,234.40,45.20,5.00,34.07,100.00,20.00,100.00,350.50,0.00,0.00,3.49
234.60,45.20,5.33,4.06,0.00,0.00,nan,nan,nan,5.33,359.80,4.83,2346452,234.60,45.20,234.60,45.20,7.00,34.07,100.00,20.00,100.00,355.60,7.79,0.55,4.02
234.80,45.20,6.29,5.40,0.00,0.00,nan,nan,nan,6.29,0.18,7.35,2348452,234.80,45.20,234.80,45.20,7.00,34.68,100.00,20.00,100.00,354.37,6.90,0.65,5.36
235.00,45.20,6.42,6.36,0.00,0.00,nan,nan,nan,6.42,0.32,10.13,2350452,235.00,45.20,235.00,45.20,10.00,34.68,100.00,20.00,100.00,359.42,8.63,0.96,6.29
235.20,45.20,15.92,7.76,0.00,0.00,nan,nan,nan,15.92,0.58,12.68,2352452,235.20,45.20,235.20,45.20,8.00,34.68,100.00,20.00,100.00,358.18,8.83,1.19,7.66
235.40,45.20,16.84,6.52,0.00,0.00,nan,nan,nan,16.84,1.47,14.50,2354452,235.40,45.20,235.40,45.20,9.00,34.68,100.00,20.00,100.00,357.63,10.97,1.24,6.40
235.60,45.20,19.83,6.63,0.00,0.00,nan,nan,nan,19.83,3.62,14.73,2356452,235.60,45.20,235.60,45.20,11.00,34.68,100.00,20.00,100.00,358.03,11.17,1.29,6.51
236.02,45.20,29.87,15.30,11.11,0.88,nan,nan,nan,43.42,21.99,7.01,2360452,236.00,45.20,236.00,45.20,34.00,34.68,100.00,20.00,100.00,359.63,13.17,3.49,14.90
236.20,45.19,29.89,14.78,10.98,0.87,nan,nan,nan,43.18,78.32,3.02,2362452,236.20,45.20,236.20,45.20,33.00,34.68,100.00,20.00,100.00,358.94,13.89,3.55,14.35
232.00,45.40,3.43,2.00,0.00,0.00,nan,nan,nan,3.43,351.78,2.99,2320454,232.00,45.40,232.00,45.40,3.00,32.90,100.00,20.00,100.00,347.68,0.00,0.00,2.00
232.20,45.40,3.48,2.00,0.00,0.00,nan,nan,nan,3.48,351.78,2.99,2322454,232.20,45.40,232.20,45.40,3.00,32.90,100.00,20.00,100.00,347.68,0.00,0.00,2.00
232.40,45.40,3.53,2.00,0.00,0.00,nan,nan,nan,3.53,351.78,2.99,2324454,232.40,45.40,232.40,45.40,3.00,32.90,100.00,20.00,100.00,347.68,0.00,0.00,2.00
232.60,45.40,3.59,2.00,0.00,0.00,nan,nan,nan,3.59,351.22,3.12,2326454,232.60,45.40,232.60,45.40,3.00,32.86,100.00,20.00,100.00,347.68,0.00,0.00,2.00
232.80,45.40,3.67,2.00,0.00,0.00,nan,nan,nan,3.67,351.22,3.12,2328454,232.80,45.40,232.80,45.40,3.00,33.42,100.00,20.00,100.00,348.10,0.00,0.00,2.00
233.00,45.40,3.75,2.00,0.00,0.00,nan,nan,nan,3.75,351.86,3.32,2330454,233.00,45.40,233.00,45.40,3.00,33.42,100.00,20.00,100.00,348.10,0.00,0.00,2.00
233.20,45.40,3.82,2.92,0.00,0.00,nan,nan,nan,3.82,351.86,3.32,2332454,233.20,45.40,233.20,45.40,5.00,33.46,100.00,20.00,100.00,348.10,0.00,0.00,2.92
233.40,45.40,3.87,2.92,0.00,0.00,nan,nan,nan,3.87,354.73,3.66,2334454,233.40,45.40,233.40,45.40,5.00,33.46,100.00,20.00,100.00,348.10,0.00,0.00,2.92
233.60,45.40,3.94,2.58,0.00,0.00,nan,nan,nan,3.94,354.73,3.66,2336454,233.60,45.40,233.60,45.40,4.00,33.44,100.00,20.00,100.00,348.51,0.00,0.00,2.58
233.80,45.40,4.01,2.92,0.00,0.00,nan,nan,nan,4.01,354.73,3.66,2338454,233.80,45.40,233.80,45.40,4.00,33.44,100.00,20.00,100.00,348.51,0.00,0.00,2.92
234.00,45.40,4.08,2.92,0.00,0.00,nan,nan,nan,4.08,354.73,3.66,2340454,234.00,45.40,234.00,45.40,4.00,33.44,100.00,20.00,100.00,348.51,0.00,0.00,2.92
234.20,45.40,4.15,3.49,0.00,0.00,nan,nan,nan,4.15,358.13,4.20,2342454,234.20,45.40,234.20,45.40,5.00,33.99,100.00,20.00,100.00,348.51,0.00,0.00,3.49
234.40,45.40,4.22,3.49,0.00,0.00,nan,nan,nan,4.22,358.13,4.20,2344454,234.40,45.40,234.40,45.40,5.00,33.95,100.00,20.00,100.00,349.17,0.00,0.00,3.49
234.60,45.40,5.46,4.06,0.00,0.00,nan,nan,nan,5.46,358.67,4.72,2346454,234.60,45.40,234.60,45.40,7.00,33.95,100.00,20.00,100.00,357.43,7.74,0.55,4.03
234.80,45.40,5.59,5.83,0.00,0.00,nan,nan,nan,5.59,0.70,7.16,2348454,234.80,45.40,234.80,45.40,7.00,33.95,100.00,20.00,100.00,356.86,7.59,0.77,5.78
235.00,45.40,5.65,11.45,0.00,0.00,nan,nan,nan,5.65,2.36,9.88,2350454,235.00,45.40,235.00,45.40,7.00,33.95,100.00,20.00,100.00,355.51,8.72,1.74,11.32
235.20,45.40,15.00,6.00,0.00,0.00,nan,nan,nan,15.00,3.73,12.36,2352454,235.20,45.40,235.20,45.40,6.00,33.95,100.00,20.00,100.00,358.37,9.56,1.00,5.92
235.40,45.40,19.92,6.36,0.00,0.00,nan,nan,nan,19.92,5.19,13.98,2354454,235.40,45.40,235.40,45.40,11.00,34.07,100.00,20.00,100.00,356.39,11.17,1.23,6.24
235.60,45.40,19.89,6.63,0.00,0.00,nan,nan,nan,19.89,7.59,13.92,2356454,235.60,45.40,235.60,45.40,11.00,34.07,100.00,20.00,100.00,358.10,10.66,1.23,6.52
236.01,45.40,30.31,14.80,10.44,0.83,nan,nan,nan,42.25,25.60,6.62,2360454,236.00,45.40,236.00,45.40,32.00,34.68,100.00,20.00,100.00,1.34,12.39,3.18,14.46
236.20,45.40,22.26,16.25,0.00,0.00,nan,nan,nan,22.26,68.53,2.83,2362454,236.20,45.40,236.20,45.40,32.00,34.68,100.00,20.00,100.00,4.74,12.84,3.61,15.84
231.80,45.60,3.17,1.00,0.00,0.00,nan,nan,nan,3.17,352.42,2.79,2318456,231.80,45.60,231.80,45.60,1.00,32.29,100.00,20.00,100.00,347.68,0.00,0.00,1.00
232.00,45.60,3.45,2.00,0.00,0.00,nan,nan,nan,3.45,352.42,2.79,2320456,232.00,45.60,232.00,45.60,3.00,32.29,100.00,20.00,100.00,346.85,0.00,0.00,2.00
232.20,45.60,3.49,2.00,0.00,0.00,nan,nan,nan,3.49,352.46,2.88,2322456,232.20,45.60,232.20,45.60,3.00,32.29,100.00,20.00,100.00,346.85,0.00,0.00,2.00
232.40,45.60,3.55,2.00,0.00,0.00,nan,nan,nan,3.55,352.46,2.88,2324456,232.40,45.60,232.40,45.60,3.00,32.29,100.00,20.00,100.00,346.85,0.00,0.00,2.00
232.60,45.60,3.62,2.00,0.00,0.00,nan,nan,nan,3.62,351.78,2.99,2326456,232.60,45.60,232.60,45.60,3.00,32.90,100.00,20.00,100.00,347.27,0.00,0.00,2.00
232.80,45.60,3.69,2.00,0.00,0.00,nan,nan,nan,3.69,351.78,2.99,2328456,232.80,45.60,232.80,45.60,3.00,32.90,100.00,20.00,100.00,347.27,0.00,0.00,2.00
233.00,45.60,3.77,2.00,0.00,0.00,nan,nan,nan,3.77,351.78,2.99,2330456,233.00,45.60,233.00,45.60,3.00,32.90,100.00,20.00,100.00,347.27,0.00,0.00,2.00
233.20,45.60,3.83,2.00,0.00,0.00,nan,nan,nan,3.83,351.22,3.12,2332456,233.20,45.60,233.20,45.60,3.00,32.86,100.00,20.00,100.00,347.27,0.00,0.00,2.00
233.40,45.60,3.89,2.00,0.00,0.00,nan,nan,nan,3.89,351.22,3.12,2334456,233.40,45.60,233.40,45.60,3.00,33.42,100.00,20.00,100.00,347.68,0.00,0.00,2.00
233.60,45.60,3.96,2.00,0.00,0.00,nan,nan,nan,3.96,351.86,3.32,2336456,233.60,45.60,233.60,45.60,3.00,33.42,100.00,20.00,100.00,347.68,0.00,0.00,2.00
233.80,45.60,4.03,2.00,0.00,0.00,nan,nan,nan,4.03,351.86,3.32,2338456,233.80,45.60,233.80,45.60,3.00,33.42,100.00,20.00,100.00,347.68,0.00,0.00,2.00
234.00,45.60,4.10,2.00,0.00,0.00,nan,nan,nan,4.10,351.86,3.32,2340456,234.00,45.60,234.00,45.60,3.00,33.46,100.00,20.00,100.00,347.68,0.00,0.00,2.00
234.20,45.60,4.17,2.00,0.00,0.00,nan,nan,nan,4.17,354.73,3.66,2342456,234.20,45.60,234.20,45.60,3.00,33.46,100.00,20.00,100.00,348.10,0.00,0.00,2.00
234.40,45.60,4.23,2.00,0.00,0.00,nan,nan,nan,4.23,354.73,3.66,2344456,234.40,45.60,234.40,45.60,3.00,33.44,100.00,20.00,100.00,348.10,0.00,0.00,2.00
234.60,45.60,5.11,4.03,0.00,0.00,nan,nan,nan,5.11,356.36,4.54,2346456,234.60,45.60,234.60,45.60,6.50,33.44,100.00,20.00,100.00,356.46,7.32,0.51,4.00
234.80,45.60,5.60,5.83,0.00,0.00,nan,nan,nan,5.60,359.90,6.70,2348456,234.80,45.60,234.80,45.60,7.00,33.99,100.00,20.00,100.00,357.44,7.37,0.75,5.78
235.00,45.60,9.78,9.30,0.00,0.00,nan,nan,nan,9.78,3.11,9.22,2350456,235.00,45.60,235.00,45.60,7.00,33.99,100.00,20.00,100.00,359.84,7.98,1.29,9.21
235.20,45.60,10.08,9.30,0.00,0.00,nan,nan,nan,10.08,5.55,11.67,2352456,235.20,45.60,235.20,45.60,7.00,33.99,100.00,20.00,100.00,2.63,8.67,1.40,9.19
235.40,45.60,15.97,6.38,0.00,0.00,nan,nan,nan,15.97,7.38,13.34,2354456,235.40,45.60,235.40,45.60,8.00,33.95,100.00,20.00,100.00,2.63,11.83,1.31,6.24
235.60,45.60,21.02,5.48,0.00,0.00,nan,nan,nan,21.02,9.27,13.34,2356456,235.60,45.60,235.60,45.60,9.00,33.95,100.00,20.00,100.00,1.35,10.11,0.96,5.39
236.01,45.60,30.24,14.28,9.52,0.75,nan,nan,nan,41.01,17.59,6.66,2360456,236.00,45.60,236.00,45.60,31.00,33.95,100.00,20.00,100.00,0.43,12.61,3.12,13.94
236.20,45.60,22.00,19.21,0.00,0.00,nan,nan,nan,22.00,24.96,2.57,2362456,236.20,45.60,236.20,45.60,11.00,34.07,100.00,20.00,100.00,0.89,13.33,4.43,18.69
231.80,45.80,3.41,2.00,0.00,0.00,nan,nan,nan,3.41,352.42,2.79,2318458,231.80,45.80,231.80,45.80,3.00,32.32,100.00,20.00,100.00,348.52,0.00,0.00,2.00
232.00,45.80,3.45,2.00,0.00,0.00,nan,nan,nan,3.45,352.42,2.79,2320458,232.00,45.80,232.00,45.80,3.00,32.32,100.00,20.00,100.00,347.68,0.00,0.00,2.00
232.20,45.80,3.51,2.00,0.00,0.00,nan,nan,nan,3.51,352.42,2.79,2322458,232.20,45.80,232.20,45.80,3.00,32.32,100.00,20.00,100.00,347.68,0.00,0.00,2.00
232.40,45.80,3.57,2.00,0.00,0.00,nan,nan,nan,3.57,352.42,2.79,2324458,232.40,45.80,232.40,45.80,3.00,32.29,100.00,20.00,100.00,347.68,0.00,0.00,2.00
232.60,45.80,3.64,2.00,0.00,0.00,nan,nan,nan,3.64,352.42,2.79,2326458,232.60,45.80,232.60,45.80,3.00,32.29,100.00,20.00,100.00,347.68,0.00,0.00,2.00
232.80,45.80,3.72,2.00,0.00,0.00,nan,nan,nan,3.72,352.46,2.88,2328458,232.80,45.80,232.80,45.80,3.00,32.29,100.00,20.00,100.00,347.68,0.00,0.00,2.00
233.00,45.80,3.79,2.00,0.00,0.00,nan,nan,nan,3.79,352.46,2.88,2330458,233.00,45.80,233.00,45.80,3.00,32.29,100.00,20.00,100.00,346.85,0.00,0.00,2.00
233.20,45.80,3.84,2.00,0.00,0.00,nan,nan,nan,3.84,351.78,2.99,2332458,233.20,45.80,233.20,45.80,3.00,32.90,100.00,20.00,100.00,346.85,0.00,0.00,2.00
233.40,45.80,3.90,2.00,0.00,0.00,nan,nan,nan,3.90,351.78,2.99,2334458,233.40,45.80,233.40,45.80,3.00,32.90,100.00,20.00,100.00,346.85,0.00,0.00,2.00
233.60,45.80,3.97,2.58,0.00,0.00,nan,nan,nan,3.97,351.78,2.99,2336458,233.60,45.80,233.60,45.80,4.00,32.90,100.00,20.00,100.00,346.85,0.00,0.00,2.58
233.80,45.80,4.04,2.58,0.00,0.00,nan,nan,nan,4.04,351.22,3.12,2338458,233.80,45.80,233.80,45.80,4.00,32.86,100.00,20.00,100.00,347.27,0.00,0.00,2.58
234.00,45.80,4.11,2.92,0.00,0.00,nan,nan,nan,4.11,351.22,3.12,2340458,234.00,45.80,234.00,45.80,4.00,32.86,100.00,20.00,100.00,347.27,0.00,0.00,2.92
234.20,45.80,4.17,2.92,0.00,0.00,nan,nan,nan,4.17,351.86,3.32,2342458,234.20,45.80,234.20,45.80,4.00,33.42,100.00,20.00,100.00,347.27,0.00,0.00,2.92
234.40,45.80,5.21,3.74,0.00,0.00,nan,nan,nan,5.21,351.86,3.32,2344458,234.40,45.80,234.40,45.80,6.00,33.42,100.00,20.00,100.00,352.26,5.17,0.34,3.73
234.60,45.80,5.07,4.32,0.00,0.00,nan,nan,nan,5.07,354.08,4.38,2346458,234.60,45.80,234.60,45.80,7.00,33.46,100.00,20.00,100.00,350.27,7.85,0.59,4.28
234.80,45.80,5.03,12.13,0.00,0.00,nan,nan,nan,5.03,358.10,6.14,2348458,234.80,45.80,234.80,45.80,6.00,33.46,100.00,20.00,100.00,353.01,6.90,1.46,12.04
235.00,45.80,8.08,2.50,0.00,0.00,nan,nan,nan,8.08,2.20,8.35,2350458,235.00,45.80,235.00,45.80,2.50,33.44,100.00,20.00,100.00,356.78,8.14,0.35,2.47
235.20,45.80,9.12,10.21,0.00,0.00,nan,nan,nan,9.12,5.24,10.78,2352458,235.20,45.80,235.20,45.80,4.00,33.44,100.00,20.00,100.00,353.00,8.94,1.59,10.08
235.40,45.80,9.87,9.64,0.00,0.00,nan,nan,nan,9.87,6.88,12.72,2354458,235.40,45.80,235.40,45.80,4.00,33.99,100.00,20.00,100.00,359.38,10.56,1.77,9.48
